,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,text,result_type,perturbed_text
2260,2.0,80.0,2.0,0.0862111449241638,"VZ Wireless Slams National 411 Directory [[WASHINGTON]] -- [[Verizon]] Wireless, the nation #39;s [[largest]] wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal ",3.0,0.5454856157302856,"VZ Wireless Slams National 411 Directory DC -- Verіzon Wireless, the nation #39;s larɡest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal ",1,
4827,1.0,337.0,1.0,0.0003455877304077,"UPDATE 2-Chelsea [[sack]] Mutu after [[positive]] dope test [[Chelsea]] have [[sacked]] their [[Romanian]] [[striker]] [[Adrian]] Mutu after he tested [[positive]] for [[cocaine]] [[last]] [[month]].  quot;[[Chelsea]] has terminated the [[contract]] of [[Adrian]] Mutu for gross misconduct, quot; the [[Premier]] [[League]] [[club]] said on Friday.",2.0,0.9629898071289062,"UPDATE 2-Chelsea sacks Mutu after favourable dope test Liverpool have kicked their Luo strikeⲅ Adrin Mutu after he tested favourable for soda l ast monthly.  quot;Ch elsea has terminated the contrat of Adriaո Mutu for gross misconduct, quot; the Pemier Society nightclub said on Friday.",1,
3169,0.0,131.0,0.0,0.0006142854690551,"Insurgents target Green [[Zone]] Insurgents [[exploded]] two car [[bombs]] at the gates of the [[main]] [[US-Iraqi]] headquarters in [[Baghdad]] and [[near]] major hotels Monday, killing at [[least]] 21 people and [[wounding]] 96.",3.0,0.6169952154159546,"Insurgents target Green Sphere Insurgents exploding two car bomЬs at the gates of the m ain US-Iraԛi headquarters in Baɡhdad and n ear major hotels Monday, killing at fewest 21 people and woundіng 96.",1,
4847,3.0,218.0,3.0,0.0087682604789733,[[Game]] sparks sales frenzy GAMES [[stores]] [[opened]] at [[midnight]] to meet demand for the [[latest]] [[version]] of the [[controversial]] Great [[Theft]] Auto. There were queues [[outside]] shops [[around]] Merseyside with people [[anxious]] ,2.0,0.997925102710724,Jeu sparks sales frenzy GAMES storеs started at midngiht to meet demand for the ⅼatest vers ion of the polemic Great Stolen Auto. There were queues outdoor shops roughly Merseyside with people eager ,1,
6680,2.0,210.0,2.0,0.0008426904678344,[[Grinstein]]: [[Delta]] [[Pilots]] #39; [[Retirement]] [[Exodus]] Likely On Wednesday [[At]] [[least]] [[100]] Delta Air [[Lines]] (nyse: DAL - news - people ) pilots are expected to retire [[effective]] Wednesday. [[That]] #39;s the starting [[date]] for the 32.5 pay cut [[agreed]] upon under Chief Executive Gerald Grinstein #39;s master plan.,3.0,0.8514116406440735,Grinѕtein: Triangular Demo #39; Retriement Migration Likely On Wednesday Into less l00 Delta Air Rows (nyse: DAL - news - people ) pilots are expected to retire effec𝚝ive Wednesday. Whom #39;s the starting dɑte for the 32.5 pay cut agered upon under Chief Executive Gerald Grinstein #39;s master plan.,1,
5161,3.0,246.0,3.0,0.2159191370010376,[[Rover]] gets mystery power [[boost]] [[Scientists]] have been baffled by a [[mysterious]] boost in power to [[one]] of its [[two]] [[robotic]] [[rovers]] which are [[exploring]] the surface of the Red [[Planet]].,0.0,0.5466224551200867,Rovers gets mystery power bost Researchers have been baffled by a cryptic boost in power to someone of its to robots blackburn which are explores the surface of the Red Earth.,1,
6202,0.0,97.0,0.0,0.0022432208061218,"After a decade of silence, [[Cambodia's]] cinema enjoys resurgence (AFP) [[AFP]] - After a decade of [[silence]], [[Cambodia's]] movie industry is enjoying a boom due to a dash of Hollywood [[attention]], burgeoning nationalism and cheaper production costs, industry insiders say.",3.0,0.8111520409584045,"After a decade of silence, Camb odia's cinema enjoys resurgence (AFP) A FP - After a decade of silenϲe, CamЬodia's movie industry is enjoying a boom due to a dash of Hollywood heed, burgeoning nationalism and cheaper production costs, industry insiders say.",1,
5812,0.0,75.0,0.0,0.0227332115173339,"China '[[owns]] up' over mystery sub \[[China]] has expressed regret for the intrusion of one of its subs into [[Japanese]] waters last week, [[Tokyo]] says.",3.0,0.5962865352630615,"China 'ons up' over mystery sub \Wa has expressed regret for the intrusion of one of its subs into Jɑpanese waters last week, Osaka says.",1,
1091,0.0,172.0,0.0,0.0006859302520751,"French [[Hostage]] Transfer Sparks [[Release]] Hopes  PARIS (Reuters) - Hopes of a swift end to the French  [[hostage]] [[crisis]] [[rose]] [[early]] Friday, after the Le Figaro newspaper  that employs one of the two [[captives]] said the men were now  being held by Iraqi guerrillas willing to negotiate their  release.",2.0,0.5031211972236633,"French Bailout Transfer Sparks Freed Hopes  PARIS (Reuters) - Hopes of a swift end to the French  bailout crunch soared eaⲅly Friday, after the Le Figaro newspaper  that employs one of the two ϲaptives said the men were now  being held by Iraqi guerrillas willing to negotiate their  release.",1,
5635,2.0,197.0,2.0,0.0009276866912841,"[[Oil]] [[Prices]] [[Don]] #39;t Deter [[Shoppers]]; [[Consumer]] Confidence [[Index]] [[Up]] Consumers [[shrugged]] off [[record]] oil prices to increase spending at the start of the fourth quarter, data [[released]] [[Friday]] by the [[Commerce]] Department [[showed]].",3.0,0.5776218175888062,"Hydrocarbon Costing Donation #39;t Deter Shopрers; Consuming Confidence Clue Upstairs Consumers shruggеd off rеcord oil prices to increase spending at the start of the fourth quarter, data rеleased Fridays by the Comerce Department shoԝed.",1,
7549,2.0,232.0,2.0,0.0008373260498046,[[Goldcorp]] [[Says]] It [[Will]] Review Glamis Bid [[Gold]] miner [[Goldcorp]] Inc. on [[Friday]] said its [[board]] is [[willing]] to review and evaluate a takeover offer from Glamis [[Gold]] [[Ltd]]. that would break up its friendly merger [[agreement]] with [[Wheaton]] River [[Minerals]] [[Ltd]].,3.0,0.7309433817863464,Godcorp Say It Willingness Review Glamis Bid Kim miner Goldcoⲅp Inc. on Thursday said its motherboard is lending to review and evaluate a takeover offer from Glamis Golden Inc. that would break up its friendly merger contract with Brookfield River Mineraⅼs Inc.,1,
1835,0.0,68.0,0.0,0.0010698437690734,"Mexico Migrant Smugglers Turning to Sea (AP) [[AP]] - Migrant [[smugglers]] are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",3.0,0.5056915283203125,"Mexico Migrant Smugglers Turning to Sea (AP) HA - Migrant pimps are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",1,
3755,0.0,176.0,0.0,0.0174143314361572,"NATO to [[send]] [[staff]] to [[Iraq]] NATO will [[send]] military [[trainers]] to Iraq before the [[end]] of the year in [[response]] to [[appeals]] by [[Iraqi]] leaders for speedy action, US ambassador to NATO [[Nicholas]] Burns [[said]] today.",2.0,0.6720314621925354,"NATO to senԁ stff to Baghdad NATO will senԁ military trainеrs to Iraq before the terminating of the year in respon se to appals by Iraԛi leaders for speedy action, US ambassador to NATO Nikolaus Burns sid today.",1,
1564,1.0,69.0,1.0,0.0016699433326721,"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston [[College's]] coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",2.0,0.9976799488067628,"Anniversary remembered on gaming day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston Cоllege's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1,
733,2.0,147.0,2.0,0.001310646533966,"Less Turbulence Ahead for [[Airbus]], [[Boeing]] EU [[Trade]] Commissioner Peter Mandelson and his [[US]] counterpart, Robert [[Zoellick]], aim for a truce in the latest transatlantic row over government aid for [[aviation]] [[rivals]] [[Boeing]] and Airbus.",0.0,0.5844417810440063,"Less Turbulence Ahead for Airliner, Bo eing EU Trɑde Commissioner Peter Mandelson and his AMERICANS counterpart, Robert Zoeⅼlick, aim for a truce in the latest transatlantic row over government aid for av iation rivɑls Boieng and Airbus.",1,
1343,3.0,108.0,3.0,0.002687394618988,"[[Matsushita]] Unveils DVD Recorders, Eyes Higher Share  TOKYO ([[Reuters]]) - [[Panasonic]] brand products maker Matsushita  Electric Industrial [[unveiled]] five new DVD recorders on  Wednesday and said it was aiming to boost its share of the  domestic market to over 40 percent from around 35 percent.",2.0,0.526164174079895,"Westinghouse Unveils DVD Recorders, Eyes Higher Share  TOKYO (Reuteⲅs) - Matsushita brand products maker Matsushita  Electric Industrial disclosed five new DVD recorders on  Wednesday and said it was aiming to boost its share of the  domestic market to over 40 percent from around 35 percent.",1,
6643,0.0,182.0,0.0,0.000609278678894,Philippine [[Floods]] [[Kill]] [[Hundreds]] More than 300 [[people]] [[died]] after flash [[floods]] and [[landslides]] [[devastated]] three [[coastal]] towns and left [[swathes]] of the northern [[Philippines]] under water on [[Tuesday]].,3.0,0.97879159450531,Philippine Flooding Kіll Hunreds More than 300 humans die after flash torrent and lɑndslides de vastated three coastline towns and left ѕwathes of the northern Philippinеs under water on Tues day.,1,
1142,0.0,93.0,0.0,0.0005756616592407,"Medicare [[Premiums]] to Rise Record 17 Pct. [[WASHINGTON]] - [[Medicare]] premiums for doctor visits are going up a record \$11.60 a month next year. The [[Bush]] administration says the increase reflects a strengthened Medicare, while Democrats complain that seniors are being unfairly socked...",3.0,0.9271519184112548,"Medicare Premiuｍs to Rise Record 17 Pct. DC - Medіcare premiums for doctor visits are going up a record \$11.60 a month next year. The Bosch administration says the increase reflects a strengthened Medicare, while Democrats complain that seniors are being unfairly socked...",1,
7341,0.0,114.0,0.0,0.0008972883224487,"In [[Chile]], pace of [[justice]] quickens A judge has ruled that Gen. Augusto Pinochet stand trial for his alleged [[involvement]] in [[state-sponsored]] [[torture]].",3.0,0.995001494884491,"In Pepper, pace of ϳustice quickens A judge has ruled that Gen. Augusto Pinochet stand trial for his alleged involvemnt in stat-esponsored t orture.",1,
3484,0.0,186.0,0.0,0.0009044408798217,[[Israel]] [[scrambled]] [[warplanes]]  #[[39]];in case of hijacking [[threat]] #[[39]]; [[Israeli]] [[warplanes]] [[scrambled]] as soon as [[news]] [[broke]] of the Taba bombings. [[Military]] sources [[would]] not elaborate but analysts suggested the most likely reason was to intercept any hijacked ,3.0,0.5584672689437866,Irsael encoded warplɑnes  #Ʒ9;in case of hijacking threats #3৭; Palestinians warplanеs scrambl ed as soon as ne ws broken of the Taba bombings. Miⅼitary sources wouⅼd not elaborate but analysts suggested the most likely reason was to intercept any hijacked ,1,
217,2.0,169.0,2.0,0.0077921748161315,AMP shrugs off [[British]] debacle Australian insurer [[AMP]] returned to the black in the first half of the [[year]] with [[net]] profits of A\$[[378m]] ([[150m]]) after a [[disastrous]] [[foray]] into [[Britain]] pushed it [[A]]\$2.16 billion into the [[red]] [[last]] year. ,0.0,0.5471655130386353,AMP shrugs off Brіtish debacle Australian insurer AP returned to the black in the first half of the yr with filet profits of A\$387m (10m) after a devastating storming into Brittany pushed it per\$2.16 billion into the rd lat year. ,1,
2644,1.0,226.0,1.0,0.000349998474121,"[[SHANGHAI]] ATP: Canas [[struggles]] to [[first]] [[round]] win [[SHANGHAI]]: A [[tired]] but [[determined]] Guillermo Canas of Argentina held off a [[strong]] [[early]] [[charge]] from Spains Guillermo [[Garcia-Lopez]] to win his [[first]] [[round]] [[Shanghai]] [[ATP]] match 7-6, [[6-1]] on Monday.",0.0,0.5050393342971802,"SHANGHAINESE ATP: Canas strugɡles to premiere rоund win PEKING: A tierd but defined Guillermo Canas of Argentina held off a powerful ealry ϲharge from Spains Guillermo Garciɑ-Lopez to win his premiere ruond Shan ghai A TP match 7-6, 6˗1 on Monday.",1,
4891,3.0,178.0,3.0,0.0017816424369812,"New RIAA [[File-swapping]] Suits Target [[Students]] [[Fletcher]] [[writes]]  quot;The [[Recording]] [[Industry]] Association of [[America]] filed another [[round]] of lawsuits against [[alleged]] file-swappers, including students on 13 university campuses.",2.0,0.9782606959342957,"New RIAA File-swapрing Suits Target Learners Goodwin wⲅites  quot;The Reϲording Industries Association of Ameica filed another rou nd of lawsuits against presumption file-swappers, including students on 13 university campuses.",1,
6014,3.0,177.0,3.0,0.003477931022644,"Seagate [[claims]] [[storage]] [[record]] [[Seagate]] [[claims]] to have [[broken]] the record for the most storage on a single disc platter, [[managing]] to store [[133GB]] per [[disc]] in its [[newly]] released [[400GB]] hard drive.",2.0,0.5302249193191528,"Seagate contends stockpiling re cord Seagatе alleges to have brokеn the record for the most storage on a single disc platter, mɑnaging to store 133B per disks in its lately released 400B hard drive.",1,
5968,3.0,141.0,3.0,0.0017076134681701,"Fire [[Pit]] [[Dated]] to [[Be]] Over 50,000 [[Years]] [[Old]] (AP) AP - In the growing debate about when people first appeared on this continent, a leading [[archaeologist]] said Wednesday he has [[discovered]] what could be sooty evidence of human occupation in North America tens of thousands of years earlier than is commonly believed.",0.0,0.5365308523178101,"Fire Pits Times to Se Over 50,000 Aged Antigua (AP) AP - In the growing debate about when people first appeared on this continent, a leading arϲhaeologist said Wednesday he has discoveⲅed what could be sooty evidence of human occupation in North America tens of thousands of years earlier than is commonly believed.",1,
3628,2.0,162.0,2.0,0.0008968114852905," #[[39]];Enron of [[Kansas]] #[[39]]; Trial Begins In the [[recent]] [[annals]] of [[corporate]] [[fraud]], the [[names]] Enron, Tyco and WorldCom [[ring]] the loudest. But for residents of Topeka, Kan., the former leaders of the [[local]] utility [[company]] have become just as infamous.",1.0,0.6155828237533569," #Ʒ9;Enron of Kanѕas #3৭; Trial Begins In the recen𝚝 anus of corpora𝚝e cheating, the na mes Enron, Tyco and WorldCom piercings the loudest. But for residents of Topeka, Kan., the former leaders of the locɑl utility com pany have become just as infamous.",1,
3728,2.0,64.0,2.0,0.0961352586746215,Excess chips a drag on 3rd-quarter Intel results Intel on [[Tuesday]] released third-quarter financial results showing that it continues to struggle to sell a substantial stockpile of computer [[chips]] as demand for personal computers remains slow.,3.0,0.5003563165664673,Excess chips a drag on 3rd-quarter Intel results Intel on Tueday released third-quarter financial results showing that it continues to struggle to sell a substantial stockpile of computer chpis as demand for personal computers remains slow.,1,
6583,2.0,177.0,2.0,0.0010083317756652,"Philippines [[GDP]] grows 6.3 on [[strong]] [[exports]] [[The]] Philippine [[economy]] [[continued]] to grow robustly in the third quarter despite rising consumer prices, with the [[gross]] [[domestic]] [[product]] [[expanding]] by 6.3 per cent from a year ago ",3.0,0.6101757287979126,"Philippines BLEEP grows 6.3 on stⲅong export To Philippine eϲonomy continuing to grow robustly in the third quarter despite rising consumer prices, with the glaring indoor commodity exp anding by 6.3 per cent from a year ago ",1,
1615,2.0,150.0,2.0,0.0012298226356506,[[Schering-Plough]] and Bayer form strategic alliance [[Schering-Plough]] Corporation has announced that it has entered into a [[strategic]] [[agreement]] with [[Bayer]] [[designed]] to [[maximize]] the companies #39; pharmaceutical resources while maintaining each company #39;s own strategic interests.,3.0,0.5356862545013428,Schering-Plougհ and Bayer form strategic alliance Schering-Plouɡh Corporation has announced that it has entered into a strategy contracts with Bay er design to maxima the companies #39; pharmaceutical resources while maintaining each company #39;s own strategic interests.,1,
3711,2.0,162.0,2.0,0.000886857509613,[[Alaskan]] pipeline has hurdles Energy companies planning a \$20 billion gas [[pipeline]] to [[US]] consuming markets from Alaska welcomed new [[federal]] loan guarantees but [[cautioned]] [[Tuesday]] that other issues must be [[resolved]] before the [[huge]] project proceeds.,3.0,0.6259520649909973,Ak pipeline has hurdles Energy companies planning a \$20 billion gas tube to USA consuming markets from Alaska welcomed new federated loan guarantees but apprised Tսesday that other issues must be solved before the hu ge project proceeds.,1,
2621,3.0,250.0,3.0,0.0108858346939086,Cisco [[switch]] products [[target]] [[small]] [[business]] Cisco [[Systems]] is [[aggressively]] [[targeting]] small and [[midsize]] businesses with a set of Ethernet switching [[products]] [[designed]] to greatly reduce the cost and [[complexity]] of [[operating]] a network.,2.0,0.5167614221572876,Cisco sitch products targe𝚝 scant corporations Cisco Plans is aggressiѵely objective small and midsie businesses with a set of Ethernet switching commodities intended to greatly reduce the cost and copmlexity of operate a network.,1,
