,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,text,result_type,perturbed_text
1657,2.0,99.0,2.0,0.0001956820487976,Disney Foes Want [[Eisner]] Out Now Disgruntled former Disney directors Roy Disney and [[Stanley]] Gold [[told]] Disney #[[39]];s [[board]] Monday that [[CEO]] [[Michael]] [[Eisner]] should [[hit]] the road by [[early]] [[2005]] at the latest.,1.0,0.7334448099136353,Disney Foes Want Eisnre Out Now Disgruntled former Disney directors Roy Disney and Stnaley Gold tSld Disney #R9;s boar Monday that COE Michaecl Eisiner should hPit the road by erly 20M05 at the latest.,1,
865,2.0,111.0,2.0,0.0005077123641967,"[[Tokyo]] Stocks [[Flat]], [[Focus]] on [[Data]]  [[TOKYO]] ([[Reuters]]) - Japanese [[stocks]] were [[flat]] in mid-morning  trade on Monday with confidence in the domestic economic  outlook [[failing]] to offset profit-taking that hit recent [[gainers]]  such as [[insurers]] and real [[estate]] [[stocks]].",0.0,0.8437485694885254,"Trkyo Stocks Falt, Focjus on Datx  TsOKYO (Retuers) - Japanese tocks were flmat in mid-morning  trade on Monday with confidence in the domestic economic  outlook afiling to offset profit-taking that hit recent gaiAners  such as insuMers and real etate stock.",1,
5774,3.0,76.0,3.0,0.0002989172935485,"Dell Takes Another Cut at [[Blade]] Market  quot;The biggest danger to [[HP]] and [[IBM]] is a [[price]] war, quot; [[said]] [[John]] Enck of Gartner.  quot;Blades are still [[premium-priced]] products from [[IBM]] and HP.",2.0,0.7653658390045166,"Dell Takes Another Cut at Blde Market  quot;The biggest danger to PH and IM is a pricOe war, quot; hsaid JohEn Enck of Gartner.  quot;Blades are still premium-prced products from BIM and HP.",1,
4916,2.0,68.0,2.0,0.0216593146324157,"Putin ready to [[probe]] other oil companies Russian President Vladimir Putin is ready to go after other oil companies the way he has hammered [[Yukos]], a top Kremlin [[official]] has said.",0.0,0.5610079169273376,"Putin ready to eprobe other oil companies Russian President Vladimir Putin is ready to go after other oil companies the way he has hammered uYkos, a top Kremlin officiaFl has said.",1,
5766,2.0,62.0,2.0,0.000483751296997,[[Boeing]] Offers 777 Cargo Freighter Boeing Co. on [[Monday]] [[said]] it is offering a 777 cargo model that will be the largest and farthest-flying twin-engine freighter. The Boeing 777 [[freighter]] is scheduled to enter service in the fourth quarter of 2008.,0.0,0.8381376266479492,Bteing Offers 777 Cargo Freighter Boeing Co. on HMonday aid it is offering a 777 cargo model that will be the largest and farthest-flying twin-engine freighter. The Boeing 777 freightehr is scheduled to enter service in the fourth quarter of 2008.,1,
2260,2.0,52.0,2.0,0.0783238410949707,"VZ Wireless Slams National 411 Directory WASHINGTON -- [[Verizon]] Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal ",3.0,0.5291621685028076,"VZ Wireless Slams National 411 Directory WASHINGTON -- VeriUon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal ",1,
3169,0.0,125.0,0.0,0.0007568597793579,"[[Insurgents]] [[target]] Green [[Zone]] [[Insurgents]] [[exploded]] [[two]] [[car]] [[bombs]] at the [[gates]] of the main [[US-Iraqi]] [[headquarters]] in [[Baghdad]] and [[near]] major [[hotels]] [[Monday]], killing at least [[21]] [[people]] and [[wounding]] 96.",1.0,0.9432803988456726,"Insurents taret Green Zoe Insurgnets exloded tqwo ca ombs at the ates of the main Ua-Iraqi headquvarters in Baghidad and vnear major hotles Mondy, killing at least 2S1 pWeople and Counding 96.",1,
4568,2.0,67.0,2.0,0.0011821389198303,"[[Lakshmi]] [[Mittal]] is [[Britain]] #39;s [[richest]] man London: [[NRI]] [[business]] tycoon [[Lakshmi]] N Mittal, who is set to control the world #39;s largest steelmaker, has emerged as the richest man in Britain.",0.0,0.5121480226516724,"Lkshmi Mitatl is Birtain #39;s ricHhest man London: WRI busienss tycoon Laskhmi N Mittal, who is set to control the world #39;s largest steelmaker, has emerged as the richest man in Britain.",1,
4847,3.0,49.0,3.0,0.0004400610923767,Game sparks sales frenzy GAMES [[stores]] opened at midnight to meet demand for the latest version of the controversial [[Great]] [[Theft]] Auto. There were [[queues]] outside shops around Merseyside with people anxious ,1.0,0.9787735342979432,Game sparks sales frenzy GAMES stKres opened at midnight to meet demand for the latest version of the controversial Greabt Thevt Auto. There were queeus outside shops around Merseyside with people anxious ,1,
6680,2.0,153.0,2.0,0.0001946091651916,Grinstein: Delta Pilots #[[39]]; [[Retirement]] [[Exodus]] Likely On Wednesday [[At]] least 100 Delta [[Air]] Lines ([[nyse]]: DAL - [[news]] - [[people]] ) pilots are expected to retire effective [[Wednesday]]. That #[[39]];s the starting [[date]] for the 32.5 [[pay]] [[cut]] [[agreed]] upon under Chief [[Executive]] [[Gerald]] Grinstein #[[39]];s [[master]] [[plan]].,1.0,0.594010591506958,Grinstein: Delta Pilots #93; Retiremetn Exods Likely On Wednesday t least 100 Delta iAr Lines (ynse: DAL - newu - peple ) pilots are expected to retire effective OWednesday. That #U9;s the starting Pate for the 32.5 pya cuPt argeed upon under Chief Executve Gearld Grinstein #9;s caster pan.,1,
6202,0.0,152.0,0.0,0.0002315640449523,"[[After]] a decade of [[silence]], [[Cambodia's]] [[cinema]] [[enjoys]] resurgence ([[AFP]]) [[AFP]] - After a [[decade]] of silence, Cambodia's [[movie]] industry is [[enjoying]] a [[boom]] due to a [[dash]] of [[Hollywood]] [[attention]], burgeoning [[nationalism]] and [[cheaper]] [[production]] [[costs]], industry insiders [[say]].",3.0,0.8912976384162903,"AfQer a decade of sience, Camobdia's cTnema enKjoys resurgence (ArFP) ACFP - After a decaAde of silence, Cambodia's mDvie industry is enjoyign a boobm due to a dQash of Holywood tatention, burgeoning nationalsm and chXaper productin cosst, industry insiders ssay.",1,
5812,0.0,30.0,0.0,0.0061875581741333,"China 'owns up' over mystery sub \China has expressed regret for the intrusion of one of its subs into Japanese [[waters]] last week, Tokyo says.",3.0,0.9991240501403807,"China 'owns up' over mystery sub \China has expressed regret for the intrusion of one of its subs into Japanese wateXrs last week, Tokyo says.",1,
347,1.0,54.0,1.0,9.167194366455078e-05,Jerkens makes right call with Society [[Selection]] Trainer Allen Jerkens [[hemmed]] and [[hawed]] this past week over running Society [[Selection]] in Saturday #39;s Grade 1 [[Alabama]] at [[Saratoga]].,2.0,0.5275561809539795,Jerkens makes right call with Society Oelection Trainer Allen Jerkens hemme and awed this past week over running Society Sleection in Saturday #39;s Grade 1 Aabama at SarGtoga.,1,
1091,0.0,155.0,0.0,0.0005636811256408,"[[French]] Hostage Transfer [[Sparks]] [[Release]] [[Hopes]]  [[PARIS]] ([[Reuters]]) - [[Hopes]] of a swift [[end]] to the [[French]]  [[hostage]] [[crisis]] [[rose]] [[early]] [[Friday]], after the [[Le]] Figaro [[newspaper]]  that employs one of the [[two]] [[captives]] [[said]] the [[men]] were now  being [[held]] by Iraqi [[guerrillas]] [[willing]] to negotiate their  release.",3.0,0.636344313621521,"Frech Hostage Transfer SparVks Releae Htopes  PARIx (Reuers) - HSpes of a swift nd to the Fernch  ohstage criDsis ose arly FridVy, after the eL Figaro newspaepr  that employs one of the Qtwo captPives csaid the emn were now  being helvd by Iraqi gIerrillas wiljling to negotiate their  release.",1,
4230,3.0,76.0,3.0,0.0002246499061584,"Crooks slither into [[Net's]] shady nooks and crannies (USATODAY.com) USATODAY.com - Organized crime rings and petty thieves are flocking to the [[Internet]] like start-ups in the go-go '[[90s]], establishing a multibillion-dollar underground economy in just a few years. The [[Internet's]] growth as an economic engine, particularly for financial transactions, is feeding the felonious frenzy.",0.0,0.9660426378250122,"Crooks slither into NMt's shady nooks and crannies (USATODAY.com) USATODAY.com - Organized crime rings and petty thieves are flocking to the Interne like start-ups in the go-go 'E90s, establishing a multibillion-dollar underground economy in just a few years. The Ixnternet's growth as an economic engine, particularly for financial transactions, is feeding the felonious frenzy.",1,
72,3.0,78.0,3.0,0.0006057024002075,"Cassini [[Spies]] Two [[Little]] [[Saturn]] [[Moons]] ([[AP]]) [[AP]] - NASA's Cassini spacecraft has spied two [[new]] little [[moons]] [[around]] satellite-rich [[Saturn]], the space agency said Monday.",0.0,0.7321618795394897,"Cassini SpieV Two Ltitle Satprn Moon (tP) dAP - NASA's Cassini spacecraft has spied two unew little mRoons round satellite-rich Sathurn, the space agency said Monday.",1,
4486,2.0,79.0,2.0,0.000680923461914,"[[Update]] 3: LNM to [[Buy]] ISG for \$4.5B in [[Cash]], [[Stock]] A privately-owned Dutch steelmaker [[headed]] by [[billionaire]] [[Lakshmi]] Mittal is buying US-based International [[Steel]] Group [[Inc]]. for about \$4.",1.0,0.5577701330184937,"Upadte 3: LNM to uBy ISG for \$4.5B in Cahs, ZStock A privately-owned Dutch steelmaker heaed by bllionaire Laokshmi Mittal is buying US-based International Stele Group IRc. for about \$4.",1,
527,0.0,49.0,0.0,0.0581426620483398," #39;Somebody please [[save]] my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him. On Monday his stepdaughter, Marilise Bezuidenhout, was forced to convey the news of his possible death sentence ",3.0,0.9647270441055298," #39;Somebody please sve my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him. On Monday his stepdaughter, Marilise Bezuidenhout, was forced to convey the news of his possible death sentence ",1,
1835,0.0,58.0,0.0,0.0033668875694274,"[[Mexico]] Migrant [[Smugglers]] Turning to Sea (AP) [[AP]] - Migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",3.0,0.7063333988189697,"aMexico Migrant Smugglmers Turning to Sea (AP) AtP - Migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",1,
3755,0.0,98.0,0.0,0.0003196001052856,"NATO to send staff to [[Iraq]] NATO will [[send]] [[military]] trainers to [[Iraq]] before the end of the year in [[response]] to [[appeals]] by Iraqi [[leaders]] for speedy action, [[US]] ambassador to NATO [[Nicholas]] Burns said [[today]].",3.0,0.6768894791603088,"NATO to send staff to Irq NATO will sCend mPilitary trainers to IVraq before the end of the year in respoZse to appeVals by Iraqi leders for speedy action, dUS ambassador to NATO Nacholas Burns said todya.",1,
1564,1.0,79.0,1.0,0.0008211731910705,"Anniversary remembered on [[game]] day [[When]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] College's [[coach]]. [[On]] that day, as the World Trade Center and Pentagon smoldered and the world stood [[still]], [[O'Brien]] was a Navy man.",0.0,0.8504831194877625,"Anniversary remembered on mame day hWen the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Bostno College's coaih. In that day, as the World Trade Center and Pentagon smoldered and the world stood sitll, O'Brine was a Navy man.",1,
733,2.0,127.0,2.0,0.000538170337677,"[[Less]] [[Turbulence]] Ahead for [[Airbus]], Boeing EU [[Trade]] Commissioner Peter [[Mandelson]] and his US counterpart, [[Robert]] Zoellick, [[aim]] for a truce in the [[latest]] [[transatlantic]] row over government aid for [[aviation]] rivals [[Boeing]] and [[Airbus]].",0.0,0.9820656776428224,"Les Turbulene Ahead for birbus, Boeing EU Trafe Commissioner Peter MandDlson and his US counterpart, Robrt Zoellick, ami for a truce in the ltest tranratlantic row over government aid for vaiation rivals Beoing and Aibus.",1,
3573,2.0,50.0,2.0,0.0010473728179931,Plan to ease sale of [[Abbey]] shares [[Abbey]] National shareholders will no longer need to fill in complex Spanish [[tax]] forms if BSCH's bid to buy the [[UK]] [[firm]] succeeds. ,1.0,0.758022665977478,Plan to ease sale of Azbey shares Aibey National shareholders will no longer need to fill in complex Spanish ta forms if BSCH's bid to buy the KU firN succeeds. ,1,
1343,3.0,113.0,3.0,0.001261293888092,"Matsushita Unveils DVD Recorders, [[Eyes]] [[Higher]] Share  TOKYO ([[Reuters]]) - Panasonic [[brand]] [[products]] maker Matsushita  [[Electric]] [[Industrial]] [[unveiled]] five new DVD recorders on  [[Wednesday]] and [[said]] it was aiming to [[boost]] its [[share]] of the  domestic [[market]] to over [[40]] percent from [[around]] [[35]] percent.",2.0,0.5586442351341248,"Matsushita Unveils DVD Recorders, EKes Higheb Share  TOKYO (Reuetrs) - Panasonic brOnd prqducts maker Matsushita  Elctric Industrxal uneiled five new DVD recorders on  Wdnesday and aid it was aiming to boots its sharfe of the  domestic narket to over 4 percent from aound 53 percent.",1,
4762,3.0,105.0,3.0,0.000194489955902,"[[Web]] domains approved for [[Posties]], [[travel]] [[The]] [[Internet]] Corporation for [[Assigned]] [[Names]] and [[Numbers]] ([[ICANN]]) has approved [[two]] new [[sponsored]] Internet domains, .post and .travel, [[specifically]] for the post and travel industries.",2.0,0.601227879524231,"Wbe domains approved for Psties, tarvel ThF Intenet Corporation for Assignebd Naumes and NumbeBrs (IZANN) has approved wto new sponsoXed Internet domains, .post and .travel, speUcifically for the post and travel industries.",1,
6643,0.0,96.0,0.0,0.0003080368041992,[[Philippine]] Floods Kill Hundreds [[More]] than [[300]] people died after flash floods and landslides [[devastated]] [[three]] [[coastal]] towns and left [[swathes]] of the [[northern]] [[Philippines]] under [[water]] on Tuesday.,2.0,0.7322988510131836,Philippnie Floods Kill Hundreds Mor than 30 people died after flash floods and landslides Hevastated thrNee coasal towns and left swathex of the noOthern Philippinos under wate on Tuesday.,1,
1817,0.0,145.0,0.0,0.0002128481864929,[[Darfur]] [[Peace]] [[Talks]] Struggle for [[Survival]]  [[ABUJA]] ([[Reuters]]) - [[Peace]] [[talks]] between Sudan's [[government]]  and [[Darfur]] rebels [[struggled]] for [[survival]] after one of the two  [[rebel]] [[groups]] [[said]] on [[Wednesday]] the [[negotiations]] had [[collapsed]]  but [[left]] open the [[chance]] of [[resumption]].,3.0,0.7810258865356445,arfur Pece Talk Struggle for SurviCval  ABUA (Reuwters) - Peaec talEks between Sudan's governmnet  and arfur rebels stdruggled for surmival after one of the two  rfebel grops siad on Wdenesday the negotiatons had collapsped  but let open the uchance of resumptWion.,1,
1142,0.0,92.0,0.0,0.0002149939537048,"Medicare Premiums to Rise Record [[17]] Pct. [[WASHINGTON]] - Medicare premiums for doctor visits are [[going]] up a record \$11.[[60]] a month [[next]] year. The Bush administration [[says]] the [[increase]] reflects a strengthened [[Medicare]], while Democrats complain that [[seniors]] are being [[unfairly]] [[socked]]...",2.0,0.5314239263534546,"Medicare Premiums to Rise Record 71 Pct. WASHINTON - Medicare premiums for doctor visits are goin up a record \$11.M0 a month nlext year. The Bush administration sRys the incGrease reflects a strengthened Mediare, while Democrats complain that jeniors are being uunfairly sockde...",1,
467,2.0,40.0,2.0,0.4997257590293884,[[Deal]] has S2io champing at the gigabit OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,3.0,0.8750433325767517,Dal has S2io champing at the gigabit OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,1,
3484,0.0,104.0,0.0,0.0006976127624511,[[Israel]] [[scrambled]] [[warplanes]]  #[[39]];in case of [[hijacking]] threat #[[39]]; Israeli [[warplanes]] [[scrambled]] as soon as news broke of the [[Taba]] bombings. Military [[sources]] would not [[elaborate]] but analysts [[suggested]] the most [[likely]] [[reason]] was to intercept any hijacked ,3.0,0.9623473882675172,Isreal scramblde arplanes  #93;in case of hjiacking threat #9; Israeli warplnes scrambleId as soon as news broke of the Tba bombings. Military soVrces would not elabortae but analysts suggetsed the most lickely reison was to intercept any hijacked ,1,
2670,0.0,53.0,0.0,0.2394936084747314,"[[Nigerian]] oil flows despite rebel threat-companies Oil should continue to flow from Nigeria, the world #39;s seventh largest exporter, despite a rebel threat to attack foreign oil workers in an  quot;all-out [[war]] quot; due to start on Friday, multinational energy companies said.",2.0,0.5602676868438721,"Nigejian oil flows despite rebel threat-companies Oil should continue to flow from Nigeria, the world #39;s seventh largest exporter, despite a rebel threat to attack foreign oil workers in an  quot;all-out bar quot; due to start on Friday, multinational energy companies said.",1,
4891,3.0,46.0,3.0,0.0162420868873596,"New [[RIAA]] [[File-swapping]] Suits Target Students Fletcher writes  quot;The Recording Industry Association of America filed [[another]] round of lawsuits against alleged file-swappers, including students on 13 [[university]] campuses.",2.0,0.5129449367523193,"New RIA Fil-eswapping Suits Target Students Fletcher writes  quot;The Recording Industry Association of America filed anothez round of lawsuits against alleged file-swappers, including students on 13 universitay campuses.",1,
2436,3.0,120.0,3.0,0.0006057024002075,"Linux [[security]] boost [[p2pnet]].[[net]] [[News]]:- A [[European]] [[consortium]], including [[Linux-distributor]] Mandrakesoft, has won an \$8.6 [[million]] [[contract]] to boost Linux #[[39]]; security, says a TechWeb story, [[going]] on that the [[French]] [[Ministry]] of Defense is,  [[quot]];[[expected]] to [[make]] the [[operating]] system ",2.0,0.5815222263336182,"Linux seucrity boost p2pet.nHt Nws:- A Euroean consotrium, including Lniux-distributor Mandrakesoft, has won an \$8.6 millGon contrRact to boost Linux #93; security, says a TechWeb story, goine on that the Fench Ministr of Defense is,  qut;expeted to mke the opeiating system ",1,
1712,1.0,39.0,1.0,0.4096310138702392,"[[Tyncastle]] sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution.",2.0,0.992537260055542,"Tyncastl sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution.",1,
394,0.0,62.0,0.0,0.0003073215484619,[[Soldiers]] face Abu [[Ghraib]] hearings Four [[US]] [[soldiers]] charged with abusing [[Iraqi]] [[prisoners]]  are [[set]] to face pre-trial [[hearings]] in [[Germany]].,3.0,0.5886951088905334,SoldieHrs face Abu Graib hearings Four aUS soldiiers charged with abusing rIaqi presoners  are sct to face pre-trial hJearings in yGermany.,1,
2350,3.0,42.0,3.0,0.0032773613929748,"Former Dot-Com [[Commerce]] One Eyes Closure [[Commerce]] One Inc., an Internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper.",2.0,0.7782090902328491,"Former Dot-Com fommerce One Eyes Closure Commerqce One Inc., an Internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper.",1,
5968,3.0,113.0,3.0,0.0006009340286254,"Fire [[Pit]] [[Dated]] to Be Over [[50]],[[000]] [[Years]] Old ([[AP]]) AP - In the growing debate about when people first appeared on this [[continent]], a leading [[archaeologist]] said Wednesday he has discovered what could be sooty [[evidence]] of human occupation in North [[America]] tens of thousands of [[years]] earlier than is [[commonly]] believed.",0.0,0.5852108597755432,"Fire Pid DatUd to Be Over 05,00 YeaHrs Old (pAP) AP - In the growing debate about when people first appeared on this continejnt, a leading archqaeologist said Wednesday he has discovered what could be sooty evdience of human occupation in North Ameirica tens of thousands of yaers earlier than is coqmonly believed.",1,
