,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,text,result_type,perturbed_text
7589,1.0,67.0,1.0,0.0003073215484619,"The Newest Hope ; Marriage of Necessity Just Might Work Out NEW YORK - The TV lights were on, the cameras rolled and the symphony of cameras flashing in his face [[blinded]] Pedro [[Martinez]] - but not for long.",0.0,0.6174026131629944,"The Newest Hope ; Marriage of Necessity Just Might Work Out NEW YORK - The TV lights were on, the cameras rolled and the symphony of cameras flashing in his face indiscriminate Pedro Ma rtinez - but not for long.",1,
4106,0.0,89.0,0.0,0.0004867315292358,"[[Iran]] given nuclear deadline the (International [[Atomic]] [[Energy]] Agency) board of governors, quot; he said.  quot;A proposal will be put to them. quot;. produce fuel for [[nuclear]] weapons -- but Tehran rejected the demand as illegal.",3.0,0.5277110934257507,"Iⲅan given nuclear deadline the (International Radiation Eոergy Agency) board of governors, quot; he said.  quot;A proposal will be put to them. quot;. produce fuel for nukes weapons -- but Tehran rejected the demand as illegal.",1,
5353,2.0,66.0,2.0,0.2514961361885071,"German Finance Professionals Grow Sharply (AP) AP - German finance professionals grew sharply more pessimistic about the country's [[economic]] growth outlook, fearing that the [[euro's]] record highs against the U.S. dollar will weigh on exports, a monthly survey showed Tuesday.",0.0,0.5304583311080933,"German Finance Professionals Grow Sharply (AP) AP - German finance professionals grew sharply more pessimistic about the country's economically growth outlook, fearing that the eսro's record highs against the U.S. dollar will weigh on exports, a monthly survey showed Tuesday.",1,
2521,3.0,63.0,3.0,0.3887218236923218,"Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them. Some [[sites]] feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it.",0.0,0.5645056962966919,"Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them. Some site feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it.",1,
1237,3.0,194.0,3.0,0.0062766671180725,No Sign [[Yet]] of Predicted [[Big]] California Earthquake ([[Reuters]]) Reuters - The clock is [[running]] out on a\[[highly]] publicized [[prediction]] that a [[major]] earthquake will rip\through [[Southern]] [[California]] by Sunday.,0.0,0.6448482871055603,No Sign Still of Predicted Grands California Earthquake (Bloomberg) Reuters - The clock is run out on a\highlу publicized prognosis that a principal earthquake will rip\through Sud Calіfornia by Sunday.,1,
7059,3.0,169.0,3.0,0.0007299780845642,[[Summary]] Box: Breast Cancer [[Surgery]] Refined (AP) [[AP]] - [[NEW]] APPROACH: A study says that removing just one to [[three]] key [[lymph]] [[nodes]] can [[spare]] women lifelong [[arm]] problems and [[reliably]] indicate whether breast cancer has spread.,0.0,0.5886366367340088,Sumary Box: Breast Cancer Sսrgery Refined (AP) HECTARES - NOUVEAU APPROACH: A study says that removing just one to tres key lyｍph nodеs can spares women lifelong armaments problems and relіably indicate whether breast cancer has spread.,1,
1657,2.0,155.0,2.0,0.0001956820487976,Disney Foes Want Eisner Out Now Disgruntled former [[Disney]] directors Roy Disney and Stanley Gold [[told]] [[Disney]] #[[39]];s [[board]] [[Monday]] that [[CEO]] Michael [[Eisner]] should hit the road by [[early]] [[2005]] at the [[latest]].,1.0,0.7658712863922119,Disney Foes Want Eisner Out Now Disgruntled former Cinderella directors Roy Disney and Stanley Gold tlod Disneyland #Ʒ9;s boards Mоnday that EXECS Michael Lasseter should hit the road by ea rly 200Ƽ at the recent.,1,
865,2.0,100.0,2.0,0.0005077123641967,"Tokyo [[Stocks]] Flat, Focus on [[Data]]  [[TOKYO]] ([[Reuters]]) - Japanese [[stocks]] were flat in mid-morning  trade on Monday with confidence in the domestic economic  outlook failing to offset profit-taking that hit recent gainers  such as insurers and real estate stocks.",0.0,0.7015161514282227,"Tokyo Stockpiled Flat, Focus on Detail  JAPANESE (Journalist) - Japanese stockpiled were flat in mid-morning  trade on Monday with confidence in the domestic economic  outlook failing to offset profit-taking that hit recent gainers  such as insurers and real estate stocks.",1,
5774,3.0,73.0,3.0,0.0002989172935485,"Dell Takes Another Cut at [[Blade]] Market  quot;The biggest danger to HP and IBM is a price war, quot; [[said]] John Enck of Gartner.  quot;[[Blades]] are still premium-priced products from IBM and HP.",2.0,0.500591516494751,"Dell Takes Another Cut at Bldae Market  quot;The biggest danger to HP and IBM is a price war, quot; s aid John Enck of Gartner.  quot;Blaes are still premium-priced products from IBM and HP.",1,
4916,2.0,55.0,2.0,0.0216593146324157,"Putin ready to probe other oil companies Russian [[President]] Vladimir Putin is ready to go after other oil companies the way he has hammered [[Yukos]], a top Kremlin official has said.",0.0,0.695655107498169,"Putin ready to probe other oil companies Russian Pⲅesident Vladimir Putin is ready to go after other oil companies the way he has hammered Yukoѕ, a top Kremlin official has said.",1,
409,1.0,219.0,1.0,0.0001059770584106,"ROUNDUP: Franchitti overcomes [[pit]] [[mishap]] for IRL win [[FOUNTAIN]], Colo. -- Dario Franchitti shook off a potentially [[dangerous]] [[pit]] [[mishap]] to win the IRL #[[39]];s [[Honda]] [[225]] [[Sunday]] at [[Pikes]] Peak [[International]] [[Raceway]].",3.0,0.9835630059242249,"ROUNDUP: Franchitti overcomes excavation mishaр for IRL win CHAR, Colo. -- Dario Franchitti shook off a potentially dicey crater miѕhap to win the IRL #Ʒ9;s Mazda 22Ƽ Sundays at Shaft Peak Internationale Raceԝay.",1,
5766,2.0,102.0,2.0,0.000483751296997,Boeing Offers 777 Cargo Freighter [[Boeing]] Co. on [[Monday]] said it is offering a 777 cargo model that will be the largest and farthest-flying twin-engine [[freighter]]. The Boeing 777 [[freighter]] is scheduled to enter service in the fourth quarter of 2008.,3.0,0.6602771878242493,Boeing Offers 777 Cargo Freighter Boeіng Co. on Mondaу said it is offering a 777 cargo model that will be the largest and farthest-flying twin-engine ship. The Boeing 777 ship is scheduled to enter service in the fourth quarter of 2008.,1,
2260,2.0,57.0,2.0,0.0783238410949707,"VZ Wireless Slams National 411 Directory WASHINGTON -- [[Verizon]] Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal ",3.0,0.643703818321228,"VZ Wireless Slams National 411 Directory WASHINGTON -- Veriᴢon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal ",1,
4568,2.0,132.0,2.0,0.0011821389198303,"[[Lakshmi]] [[Mittal]] is Britain #39;s [[richest]] man [[London]]: NRI [[business]] [[tycoon]] Lakshmi [[N]] Mittal, who is set to control the world #39;s [[largest]] steelmaker, has emerged as the richest man in Britain.",0.0,0.5997802019119263,"Lakshmі Mit tal is Britain #39;s richеst man Lodnon: NRI bսsiness businessman Lakshmi s Mittal, who is set to control the world #39;s hugest steelmaker, has emerged as the richest man in Britain.",1,
4847,3.0,70.0,3.0,0.0004400610923767,Game sparks sales frenzy GAMES [[stores]] opened at midnight to meet demand for the latest version of the controversial Great [[Theft]] [[Auto]]. There were queues outside shops around Merseyside with people anxious ,1.0,0.9358713030815125,Game sparks sales frenzy GAMES stоres opened at midnight to meet demand for the latest version of the controversial Great Larceny Aսto. There were queues outside shops around Merseyside with people anxious ,1,
6680,2.0,203.0,2.0,0.0001946091651916,Grinstein: [[Delta]] Pilots #39; [[Retirement]] [[Exodus]] [[Likely]] On [[Wednesday]] At least 100 [[Delta]] [[Air]] Lines ([[nyse]]: DAL - [[news]] - people ) pilots are expected to retire effective Wednesday. That #39;s the starting date for the 32.5 pay cut agreed upon under Chief [[Executive]] [[Gerald]] Grinstein #39;s master plan.,0.0,0.5837360620498657,Grinstein: Del𝚝a Pilots #39; Retiremnt Exod us Lіkely On Monday At least 100 Trilateral Airlift Lines (nse: DAL - journalist - people ) pilots are expected to retire effective Wednesday. That #39;s the starting date for the 32.5 pay cut agreed upon under Chief Executiѵe Reginald Grinstein #39;s master plan.,1,
5812,0.0,40.0,0.0,0.0061875581741333,"China 'owns up' over mystery sub \China has expressed regret for the intrusion of one of its subs into Japanese [[waters]] last week, Tokyo says.",3.0,0.8297598958015442,"China 'owns up' over mystery sub \China has expressed regret for the intrusion of one of its subs into Japanese water last week, Tokyo says.",1,
347,1.0,117.0,1.0,9.167194366455078e-05,Jerkens makes right [[call]] with Society Selection Trainer Allen Jerkens hemmed and hawed this past week over running Society [[Selection]] in [[Saturday]] #39;s Grade 1 [[Alabama]] at [[Saratoga]].,3.0,0.5575087666511536,Jerkens makes right phoning with Society Selection Trainer Allen Jerkens hemmed and hawed this past week over running Society Selectіon in Saturdɑy #39;s Grade 1 Ala at Sara𝚝oga.,1,
4230,3.0,95.0,3.0,0.0002246499061584,"Crooks slither into [[Net's]] shady nooks and crannies (USATODAY.com) USATODAY.com - Organized crime rings and petty thieves are flocking to the [[Internet]] like start-ups in the go-go '[[90s]], establishing a multibillion-dollar underground economy in just a few years. The [[Internet's]] growth as an economic engine, particularly for financial transactions, is feeding the felonious frenzy.",0.0,0.9864581227302552,"Crooks slither into Ne𝚝's shady nooks and crannies (USATODAY.com) USATODAY.com - Organized crime rings and petty thieves are flocking to the Internеt like start-ups in the go-go '90ѕ, establishing a multibillion-dollar underground economy in just a few years. The In𝚝ernet's growth as an economic engine, particularly for financial transactions, is feeding the felonious frenzy.",1,
5782,3.0,170.0,3.0,0.0032835602760314,"[[Acer]] [[Ships]] 64-bit Notebook Acer [[America]] [[Corp]]. on Monday introduced a [[notebook]] [[based]] on the 64-bit mobile processor from Advanced Micro Devices [[Inc]]. [[The]] Ferrari [[3400]], which [[runs]] on the [[Mobile]] AMD Athlon 64 for [[thin]] and ",2.0,0.5165913105010986,"Acеr Ship 64-bit Notebook Acer Ame rica Crop. on Monday introduced a laptop Ьased on the 64-bit mobile processor from Advanced Micro Devices Ic. Thе Ferrari 3040, which rսns on the Moveable AMD Athlon 64 for 𝚝hin and ",1,
527,0.0,57.0,0.0,0.0581426620483398," #39;Somebody please [[save]] my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him. On Monday his stepdaughter, Marilise Bezuidenhout, was forced to convey the news of his possible death sentence ",1.0,0.8633040189743042," #39;Somebody please svae my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him. On Monday his stepdaughter, Marilise Bezuidenhout, was forced to convey the news of his possible death sentence ",1,
1835,0.0,79.0,0.0,0.0033668875694274,"[[Mexico]] Migrant [[Smugglers]] Turning to Sea (AP) [[AP]] - Migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",3.0,0.8076714277267456,"Wetback Migrant Pimps Turning to Sea (AP) HECTARES - Migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",1,
3755,0.0,223.0,0.0,0.0003196001052856,"NATO to [[send]] [[staff]] to [[Iraq]] NATO will [[send]] [[military]] trainers to [[Iraq]] before the end of the year in [[response]] to [[appeals]] by Iraqi [[leaders]] for [[speedy]] action, [[US]] [[ambassador]] to NATO [[Nicholas]] Burns [[said]] today.",3.0,0.6724393367767334,"NATO to sends staf𝚏 to Iraԛ NATO will sed miitary trainers to Iraԛ before the end of the year in responѕe to appealing by Iraqi chefs for rapid action, USA ambssador to NATO Nicola Burns says today.",1,
1564,1.0,72.0,1.0,0.0008211731910705,"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",3.0,0.9940306544303894,"Anniversary remembered on gaming day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Bosotn College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1,
3573,2.0,96.0,2.0,0.0010473728179931,Plan to ease sale of Abbey shares [[Abbey]] National [[shareholders]] will no longer need to fill in complex [[Spanish]] [[tax]] [[forms]] if BSCH's bid to buy the [[UK]] [[firm]] succeeds. ,3.0,0.5904388427734375,Plan to ease sale of Abbey shares Ebay National shareholder will no longer need to fill in complex Spain fees form if BSCH's bid to buy the BRITANNICA farmhouse succeeds. ,1,
1343,3.0,143.0,3.0,0.001261293888092,"Matsushita Unveils DVD Recorders, [[Eyes]] Higher Share  TOKYO ([[Reuters]]) - Panasonic brand products maker Matsushita  [[Electric]] Industrial [[unveiled]] [[five]] new DVD recorders on  [[Wednesday]] and said it was aiming to boost its share of the  domestic [[market]] to over 40 percent from around 35 percent.",2.0,0.5548008680343628,"Matsushita Unveils DVD Recorders, Eys Higher Share  TOKYO (Getty) - Panasonic brand products maker Matsushita  Electriϲ Industrial uveiled cinq new DVD recorders on  Wednesay and said it was aiming to boost its share of the  domestic mercado to over 40 percent from around 35 percent.",1,
6643,0.0,84.0,0.0,0.0003080368041992,[[Philippine]] [[Floods]] Kill Hundreds [[More]] than 300 people died after flash floods and landslides devastated three coastal towns and left swathes of the [[northern]] [[Philippines]] under water on Tuesday.,3.0,0.780430793762207,Phіlippine Fl oods Kill Hundreds Anymore than 300 people died after flash floods and landslides devastated three coastal towns and left swathes of the ոorthern Cebu under water on Tuesday.,1,
1142,0.0,68.0,0.0,0.0002149939537048,"Medicare Premiums to Rise Record 17 Pct. [[WASHINGTON]] - Medicare premiums for doctor visits are going up a record \$11.60 a month next year. The Bush administration says the increase reflects a strengthened Medicare, while Democrats complain that seniors are being [[unfairly]] socked...",2.0,0.7937753200531006,"Medicare Premiums to Rise Record 17 Pct. WASHINGT ON - Medicare premiums for doctor visits are going up a record \$11.60 a month next year. The Bush administration says the increase reflects a strengthened Medicare, while Democrats complain that seniors are being unfɑirly socked...",1,
467,2.0,46.0,2.0,0.4997257590293884,Deal has S2io champing at the [[gigabit]] OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,3.0,0.5622876286506653,Deal has S2io champing at the gigɑbit OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,1,
3484,0.0,209.0,0.0,0.0006976127624511,[[Israel]] [[scrambled]] [[warplanes]]  #[[39]];in [[case]] of [[hijacking]] [[threat]] #[[39]]; Israeli warplanes scrambled as soon as news broke of the Taba bombings. [[Military]] [[sources]] would not elaborate but analysts [[suggested]] the most [[likely]] [[reason]] was to intercept any [[hijacked]] ,3.0,0.7034302949905396,Israeli coded warplaոes  #3৭;in example of hjiacking threats #Ʒ9; Israeli warplanes scrambled as soon as news broke of the Taba bombings. Militaⲅy sourecs would not elaborate but analysts suggeted the most probability motif was to intercept any hijac𝒌ed ,1,
2644,1.0,133.0,1.0,7.05718994140625e-05,"SHANGHAI [[ATP]]: Canas struggles to [[first]] round win SHANGHAI: A tired but determined Guillermo Canas of [[Argentina]] held off a strong early charge from Spains [[Guillermo]] [[Garcia-Lopez]] to win his [[first]] round Shanghai [[ATP]] match [[7-6]], [[6-1]] on Monday.",0.0,0.670821487903595,"SHANGHAI A TP: Canas struggles to frist round win SHANGHAI: A tired but determined Guillermo Canas of Argentine held off a strong early charge from Spains Guilleⲅmo Garϲia-Lopez to win his frist round Shanghai A TP match 7˗6, б-1 on Monday.",1,
2670,0.0,60.0,0.0,0.2394936084747314,"[[Nigerian]] oil flows despite rebel threat-companies Oil should continue to flow from Nigeria, the world #39;s seventh largest exporter, despite a rebel threat to attack foreign oil workers in an  quot;all-out war quot; due to start on Friday, multinational energy companies said.",2.0,0.6336133480072021,"Niɡerian oil flows despite rebel threat-companies Oil should continue to flow from Nigeria, the world #39;s seventh largest exporter, despite a rebel threat to attack foreign oil workers in an  quot;all-out war quot; due to start on Friday, multinational energy companies said.",1,
4891,3.0,104.0,3.0,0.0162420868873596,"[[New]] [[RIAA]] File-swapping Suits Target Students Fletcher writes  quot;[[The]] Recording Industry Association of America [[filed]] another [[round]] of lawsuits against alleged [[file-swappers]], [[including]] [[students]] on 13 university campuses.",2.0,0.6768171787261963,"Nuevo R IAA File-swapping Suits Target Students Fletcher writes  quot;To Recording Industry Association of America deposited another rounded of lawsuits against alleged file-wappers, encompass student on 13 university campuses.",1,
2436,3.0,162.0,3.0,0.0006057024002075,"Linux [[security]] boost p2pnet.net [[News]]:- A European consortium, including Linux-distributor Mandrakesoft, has won an \$8.6 [[million]] contract to boost [[Linux]] #39; security, [[says]] a TechWeb story, going on that the [[French]] Ministry of [[Defense]] is,  [[quot]];[[expected]] to make the operating system ",2.0,0.9294285774230956,"Linux insurance boost p2pnet.net N ews:- A European consortium, including Linux-distributor Mandrakesoft, has won an \$8.6 billion contract to boost Linսx #39; security, sɑys a TechWeb story, going on that the Frans Ministry of Defensе is,  nbsp;еxpected to make the operating system ",1,
1712,1.0,46.0,1.0,0.4096310138702392,"[[Tyncastle]] sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution.",2.0,0.9996321797370912,"Tynϲastle sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution.",1,
2350,3.0,83.0,3.0,0.0032773613929748,"Former Dot-Com [[Commerce]] One [[Eyes]] [[Closure]] Commerce One [[Inc]]., an Internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper.",2.0,0.5812098383903503,"Former Dot-Com Com merce One Eys Clo sure Commerce One Company., an Internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper.",1,
6014,3.0,134.0,3.0,0.000309944152832,"Seagate claims [[storage]] record Seagate claims to have broken the [[record]] for the most [[storage]] on a [[single]] [[disc]] platter, managing to store 133GB per disc in its newly [[released]] 400GB hard drive.",2.0,0.6576231718063354,"Seagate claims stockpiling record Seagate claims to have broken the registering for the most store on a lone d isc platter, managing to store 133GB per disc in its newly releasеd 400GB hard drive.",1,
5968,3.0,229.0,3.0,0.0006009340286254,"[[Fire]] [[Pit]] Dated to Be [[Over]] 50,000 [[Years]] Old (AP) [[AP]] - [[In]] the growing debate about when [[people]] first [[appeared]] on this [[continent]], a leading [[archaeologist]] said Wednesday he has discovered what [[could]] be sooty evidence of human occupation in North America tens of [[thousands]] of [[years]] earlier than is [[commonly]] [[believed]].",0.0,0.5726463794708252,"Ablaze Excavations Dated to Be Oevr 50,000 Yars Old (AP) PA - For the growing debate about when citizens first apрeared on this africa, a leading archaeologіst said Wednesday he has discovered what would be sooty evidence of human occupation in North America tens of hundreds of olds earlier than is generally felt.",1,
3628,2.0,103.0,2.0,0.0001726746559143," #39;[[Enron]] of Kansas #39; [[Trial]] Begins In the recent annals of corporate fraud, the names [[Enron]], Tyco and [[WorldCom]] ring the loudest. But for residents of Topeka, Kan., the former [[leaders]] of the local utility company have become just as infamous.",1.0,0.5199596285820007," #39;Ponzi of Kansas #39; Tryouts Begins In the recent annals of corporate fraud, the names Eron, Tyco and WorldoCm ring the loudest. But for residents of Topeka, Kan., the former chefs of the local utility company have become just as infamous.",1,
3728,2.0,53.0,2.0,0.1873976588249206,Excess chips a drag on 3rd-quarter Intel results Intel on Tuesday released third-quarter financial results showing that it continues to struggle to sell a substantial stockpile of [[computer]] chips as demand for personal computers remains slow.,3.0,0.5733435153961182,Excess chips a drag on 3rd-quarter Intel results Intel on Tuesday released third-quarter financial results showing that it continues to struggle to sell a substantial stockpile of cоmputer chips as demand for personal computers remains slow.,1,
6583,2.0,370.0,2.0,0.0073137283325195,"[[Philippines]] GDP [[grows]] 6.3 on [[strong]] [[exports]] The [[Philippine]] [[economy]] continued to [[grow]] [[robustly]] in the [[third]] quarter despite rising [[consumer]] [[prices]], with the gross domestic [[product]] [[expanding]] by 6.3 per [[cent]] from a year [[ago]] ",0.0,0.5453057885169983,"Filipino GDP increases 6.3 on stong importer The Filipino economies continued to increase robustⅼy in the thirds quarter despite rising consumption price, with the gross domestic commodity expand by 6.3 per cents from a year earlier ",1,
1615,2.0,139.0,2.0,0.0003042221069335,[[Schering-Plough]] and Bayer form [[strategic]] alliance [[Schering-Plough]] Corporation has announced that it has entered into a strategic agreement with Bayer designed to [[maximize]] the companies #[[39]]; [[pharmaceutical]] resources while maintaining each company #39;s own strategic interests.,3.0,0.9612916111946106,Schering-Ploսgh and Bayer form strtegic alliance Schering˗Plough Corporation has announced that it has entered into a strategic agreement with Bayer designed to maxiimze the companies #3৭; рharmaceutical resources while maintaining each company #39;s own strategic interests.,1,
2141,3.0,159.0,3.0,0.0017821192741394,[[TV]] [[aims]] for prime [[time]] in [[digital]] [[home]] New [[standard]] [[uses]] Web-based protocols to let [[televisions]] control other devices in a [[home]].,0.0,0.566635251045227,TELEVISION aim for prime times in digial households New norms utilizing Web-based protocols to let telеvisions control other devices in a dwelling.,1,
3711,2.0,180.0,2.0,0.0006675124168395,Alaskan [[pipeline]] has [[hurdles]] Energy companies planning a \$20 [[billion]] [[gas]] pipeline to US consuming markets from Alaska welcomed [[new]] federal [[loan]] [[guarantees]] but [[cautioned]] [[Tuesday]] that other issues must be resolved before the huge project [[proceeds]].,3.0,0.9374613761901855,Alaskan tube has hurdleѕ Energy companies planning a \$20 millions gases pipeline to US consuming markets from Alaska welcomed nw federal loans guarantee but alerted Tuedsay that other issues must be resolved before the huge project proceedѕ.,1,
